longitude;latitude;Clase_SOM;Phosphate;Iron;Bottom light;Nitrate;Dissolved oxygen;pH;Salinity;Silicate;Temperature;PAR;Organic matter;Chlorophyll-a;Phytoplankton;Bottom utilized oxygen;Primary productivity ;Asp_bat;East_bat;River influence;Benthic current velocity;Runoff;Wind;Land distance;Mean_bat;Nort_bat;Rdmv_bat;Slop_bat;Stde_bat;Surf_bat;Substrate hardness;Particle size;Euphotic layer depth;Light attenuation coefficient;IBMR
960610.5;987410.5;14;1.8273704;0.0005055;0.0003872;23.0221462;63.0639458;7.9582109;34.8772354;13.3213806;16.0409279;36.9497566;8.7496243;0.1945605;0.5090219;3.8432217;0.0017233;315;-0.7071069;0.8900358;0.1118731;0.0008235;0.9746132;0.1743206;-9.1111107;0.7071066;0.0917874;0.0658325;6.5395279;-7;51.9315529;4.1428504;22.0721951;2.5091448;0.3963717
965071.5;987410.5;9;1.5375326;0.0003519;0.0007913;17.9916611;98.2931595;7.9585524;34.7818947;8.9195662;18.104578;36.907177;8.599453;0.3450175;0.921821;3.5423439;0.0035156;287.1984863;-0.9552858;0.9274446;0.1037963;0.0008701;0.9479997;0.1414807;0;0.2956839;-0.2740741;0.1411473;10.6016502;-8;51.6225815;4.2087302;20.5132828;3.1327977;0.4784698
969532.5;987410.5;9;1.3970766;0.0005122;12.3803444;11.9169941;114.8753204;7.9563808;34.3676147;8.6243544;21.1010151;37.0221634;9.1310368;0.3492519;1.3197687;3.7132211;0.0076176;277.0899048;-0.9923537;0.9698422;0.1006104;0.0008884;0.9000213;0.1284421;0;0.123427;0.0046948;0.3251266;21.34375;15;51.3639755;4.3861461;20.2768574;3.6440308;0.5586337
973993.5;987410.5;9;1.3552845;0.0007435;26.8921471;8.3413677;112.6699219;7.9557128;33.2437515;13.2832546;23.4779625;36.9882584;9.2981119;0.3437268;1.5358691;3.4047956;0.0150295;277.2532043;-0.9919979;0.967526;0.1319308;0.0009936;0.876159;0.1168587;0;0.1262543;0.6305419;0.2669916;17.2863007;63;50.9572678;4.4815512;19.7731724;4.6095805;0.5928279
947227.5;982949.5;15;3.008744;0.0006919;0;38.3985863;5.2181044;7.957274;34.6474648;54.0870514;8.5705776;36.692276;9.8297205;0.0050324;0.0212711;5.0990124;0;302.735199;-0.8411784;0.8609404;0.1424064;0.0006758;0.9948484;0.2439319;-45;0.5407578;-0.3611111;0.3205858;29.1204395;-71;39.9499969;3.9924977;24.9754105;1.9127556;0.2821162
951688.5;982949.5;11;2.5983644;0.0006885;0;33.6429825;14.2692461;7.958087;34.7951469;37.121582;11.1556816;36.8828583;8.8995056;0.0211028;0.052032;4.5156732;1.10E-06;301.9500122;-0.8485103;0.8718;0.140414;0.0007391;0.9795651;0.2059895;-30.875;0.5291788;0.2061688;0.3518665;29.56534;-15;37.4313469;4.0909362;22.6899605;2.3562908;0.3291017
956149.5;982949.5;14;2.1879845;0.0006851;0;28.8873768;23.3203888;7.9583998;34.9428329;20.1561165;13.7407866;36.8820343;8.291831;0.0371731;0.0827929;3.8072376;2.20E-06;315.6094971;-0.699545;0.8859077;0.1384216;0.0007956;0.9630309;0.1872926;-15.5555601;0.7145886;0.1760462;0.2133993;22.8332691;-2;49.6998253;4.1358218;21.6798992;2.615257;0.3795074
960610.5;982949.5;14;1.9438837;0.0005571;0.0001059;24.8572998;50.0087166;7.9586849;34.915802;15.0717468;15.187747;36.850666;8.1171913;0.1642101;0.4158899;3.1740544;0.0007939;343.0725098;-0.2911617;0.9031278;0.1325284;0.0008522;0.9464967;0.166226;-5.7777781;0.9566739;-0.015873;0.0385915;3.880944;-6;51.3182411;4.1783457;20.625452;2.9344394;0.4325934
965071.5;982949.5;9;1.7070122;0.0004238;0.0002165;20.8587666;77.4638748;7.9588709;34.881176;10.5039463;16.5852222;36.7061157;9.787672;0.2960716;0.762132;2.819747;0.0016199;287.8503113;-0.9518605;0.9387708;0.1264657;0.0009088;0.9299625;0.1363773;0;0.3065313;-0.1994949;0.1989915;14.8382196;-4;50.2250214;4.1936889;19.4065151;3.4767752;0.5135832
969532.5;982949.5;9;1.2571496;0.0006673;19.1746674;13.951767;96.9674377;7.9570889;33.7522163;10.3503361;22.8927479;36.5808372;9.1458054;0.3431719;1.3822333;3.0954907;0.0104975;279.5828857;-0.9860456;0.9670312;0.1211638;0.0009693;0.8924869;0.1300221;0;0.1664753;0.028169;0.2506967;21.9696808;22;50.0819092;4.3165298;19.3025818;4.3265324;0.5915481
947227.5;978488.5;11;2.9627595;0.0006909;0;37.6395378;4.2206554;7.9582558;34.6722107;50.7486687;8.9774342;36.7102623;10.1448889;0.005532;0.0225014;5.0145307;5.00E-07;269.1185913;-0.9998817;0.8735865;0.1547408;0.0006758;0.937754;0.2324592;-36.5;-0.0153831;-0.2578125;0.208699;26.4338799;-53;39.9601898;4.0514765;24.2369137;2.2500257;0.3041458
951688.5;978488.5;11;2.5407829;0.0006654;0;32.7634926;17.4844608;7.9590878;34.8065376;34.6144295;11.4911995;36.8263321;8.2885866;0.0335086;0.0827989;4.3037767;1.16E-05;293.6293945;-0.9161574;0.8877281;0.1642504;0.0007478;0.9312901;0.1975109;-23.5714302;0.4008187;0.2401656;0.2803329;25.0932999;-7;37.7828293;4.1176057;21.8930588;2.7803338;0.3628175
956149.5;978488.5;14;2.1188064;0.0006399;0;27.8874454;30.7482643;7.9591327;34.9408607;18.4801846;14.0049658;36.8203697;9.4472666;0.0614851;0.1430963;3.3334351;2.27E-05;243.4349976;-0.8944273;0.907741;0.1737601;0.0008144;0.9248351;0.1783333;-6.875;-0.4472134;0.1442308;0.0287146;4.1363478;-5;49.9524498;4.1855216;20.8135815;3.0544751;0.4208201
960610.5;978488.5;13;1.7397656;0.0006314;4.9258051;21.944128;69.2834702;7.9591737;34.5079346;13.7969484;16.5796185;36.7637711;9.0168104;0.1865381;0.6172521;2.4826155;0.0042002;297.6459961;-0.8858317;0.9326555;0.1587389;0.0008809;0.9183803;0.1575763;-1.5555561;0.4640067;-0.0679012;0.0761072;9.4998379;-4;48.3287926;4.2484207;19.8526077;3.3666148;0.4942393
965071.5;978488.5;9;1.3625919;0.0006238;10.0657759;15.9544086;108.9174347;7.9591999;34.0503464;9.6115818;19.1569176;36.5195122;10.1714487;0.3158118;1.1094016;2.0747311;0.0085588;294.0013123;-0.9135363;0.9528292;0.1426512;0.0009475;0.9119254;0.130966;0;0.4067571;-0.2566138;0.2407242;15.6544504;-1;50.5587807;4.267705;19.1697369;3.8195734;0.5781885
969532.5;978488.5;9;1.1735111;0.0008742;27.0377045;12.6840973;108.9270096;7.9563999;32.7617302;10.3381834;24.5539341;36.549881;9.2882862;0.3523776;1.6345105;2.3730249;0.0150523;298.8427124;-0.8759477;0.964505;0.1474108;0.0010715;0.8688297;0.1205567;0;0.482406;0.1869489;0.2528865;18.5219193;36;50.4707603;4.4133983;18.537096;4.5834908;0.6169684
956149.5;974027.5;9;1.9701577;0.0005486;0;25.8024387;45.9570885;7.9596133;34.9490471;14.7373352;14.5473757;36.6588898;8.014822;0.1077519;0.2568386;3.2559242;5.75E-05;265.1008911;-0.9963467;0.9325898;0.2189906;0.0008331;0.8866394;0.163133;-6.625;-0.0854008;-0.1053922;0.1127755;12.9801502;-12;46.8983879;4.1640067;20.0848427;3.4840038;0.4901974
960610.5;974027.5;9;1.343269;0.0007194;12.8070927;16.181963;107.9562149;7.9595962;33.8322067;10.7070522;19.3185196;36.6305161;9.0473719;0.2404732;0.9953106;2.3701224;0.0102079;301.4768066;-0.8528513;0.9514735;0.1882826;0.0009096;0.8902638;0.1459588;0;0.522154;-0.191358;0.1844501;12.1055002;-4;48.6184502;4.2563238;19.1464844;3.7332859;0.5820981
965071.5;974027.5;9;0.7098314;0.0009006;26.1710148;6.3871746;171.7406921;7.9594526;32.6614494;7.23317;24.1832409;36.4771614;10.1431999;0.3767635;1.7608464;2.0450494;0.0207984;291.8013916;-0.9284766;0.9756774;0.1549463;0.0009861;0.8938882;0.1298805;0;0.3713908;0.2388889;0.1728842;13.4669199;24;50.2017097;4.2441301;18.2704506;3.9512439;0.6395347
969532.5;974027.5;5;1.2450942;0.0009814;31.605629;9.2994719;110.8135757;7.9573445;32.8172188;10.6133957;25.1620846;36.4531097;9.6385841;0.3601325;1.6766362;1.8927381;0.0206768;255.9638062;-0.9701425;0.9700025;0.1479893;0.0010384;0.8512602;0.1287666;0;-0.2425354;-0.0395833;0.1985508;16.7327309;25;48.5869522;4.3741212;15.9663105;4.8325481;0.6461354
947227.5;969566.5;7;2.7761943;0.0006956;0.0689834;35.3281784;6.1742692;7.9598827;34.7462692;42.2934074;10.4284754;36.3348846;9.46453;0.0103417;0.0385993;5.0921636;0.0001834;312.7359924;-0.7344883;0.8969557;0.1551041;0.0006759;0.8235651;0.1934926;-58.5;0.6786214;-0.5939227;0.9768056;66.4849625;-166;42.4714699;4.1132693;23.199976;3.0180182;0.3899515
951688.5;969566.5;14;2.1391578;0.0006695;1.7245848;27.0184364;50.0566864;7.9600286;34.4921455;26.8540573;14.1881952;36.4795876;7.4618425;0.1171555;0.4481443;4.3667102;0.0045839;285.0184021;-0.9658428;0.9152834;0.1812792;0.0007654;0.8347399;0.1643046;-33.2857094;0.2591285;0.0015444;0.6813724;58.7433014;-33;44.9813309;4.1720996;20.8270092;3.6460183;0.4990792
956149.5;969566.5;9;1.5021211;0.0006434;3.3801863;18.7086945;93.9391022;7.9600444;34.2380219;11.4147091;17.947916;36.4780388;8.3141994;0.2239694;0.8576892;3.2553058;0.0089844;314.4490967;-0.7138729;0.9512426;0.2074542;0.0008518;0.8484436;0.1467217;0;0.7002753;-0.1466346;0.2360987;17.4279804;-6;44.5652657;4.2520533;19.5324287;3.9116526;0.5805075
960610.5;969566.5;9;0.9126332;0.0008347;19.7499561;11.1836519;128.035553;7.9595633;33.1382408;11.2993689;24.6235924;36.4645004;9.2366428;0.3501793;1.572057;2.799314;0.0178028;308.7580872;-0.7797963;0.9701254;0.1792496;0.0008667;0.8237939;0.1455667;0;0.6260334;0.25;0.1461517;12.2019997;18;49.2707291;4.2922282;18.495327;4.2534084;0.642453
965071.5;969566.5;5;0.8759911;0.0009318;31.751442;5.8474588;144.193924;7.9588084;32.6163445;9.9508543;25.1162109;36.2911682;9.9445133;0.3587363;1.7859404;2.4228492;0.0212506;242.7447052;-0.8889746;0.9770189;0.1753424;0.0010022;0.8176239;0.1301992;0;-0.4579565;0.012931;0.0595871;8.6593523;16;49.6283112;4.350419;17.0630798;4.9824867;0.6696731
969532.5;969566.5;5;1.3015853;0.0008854;29.3869209;4.3311357;108.8603287;7.9586787;33.2812119;13.0113649;24.7493591;36.3544197;10.2433605;0.3415874;1.6921237;1.4828744;0.0226179;220.0729065;-0.6437616;0.9680501;0.1669474;0.0010685;0.822414;0.1305569;0;-0.7652261;-0.1156462;0.1321532;15.7339001;20;47.7486649;4.4220462;15.4391308;5.1991553;0.6753605
947227.5;965105.5;11;2.5396473;0.0007092;0.1963373;32.7155304;10.146862;7.9603896;34.8010826;33.027626;12.2129183;36.0201645;7.436295;0.016665;0.062069;5.2371407;0.0005191;331.5947876;-0.4757047;0.9168919;0.1429314;0.0006759;0.7664706;0.1737297;-35.8571396;0.8796051;-0.0732791;0.7153251;59.2559319;-50;44.6225281;4.1746292;22.8019218;3.0795228;0.4420659
951688.5;965105.5;14;1.692047;0.0006909;0.6120822;22.5537052;75.7945099;7.9616094;34.4291153;17.7831821;17.223465;36.1384239;8.7045803;0.1742829;0.6054943;4.7514;0.0046573;313.3989868;-0.7265867;0.9502755;0.1594784;0.000709;0.7823629;0.1733701;-19.2222195;0.6870748;0.1773172;0.731214;57.6729813;15;44.9180832;4.2806578;21.1537437;3.4480164;0.5044916
956149.5;965105.5;9;0.7638332;0.0008958;9.6205301;7.3767838;169.6522827;7.9604607;32.918438;8.4476557;23.7668743;36.0639839;9.9054537;0.3993759;1.8707086;3.4739184;0.0254352;336.1460876;-0.404406;0.9623658;0.1478841;0.0008706;0.8102478;0.1322507;0;0.9145796;0.0756173;0.2580005;20.0450096;19;49.5739441;4.2559357;19.034935;3.873518;0.6578408
960610.5;965105.5;9;0.6332656;0.0008869;23.2767735;2.8153954;132.4212799;7.9620142;32.9581184;10.1892929;26.3893471;36.3750839;9.7901669;0.38739;1.8061514;3.1143742;0.0223712;5.332159;0.0929295;0.9799998;0.1922276;0.0008517;0.7643929;0.1374963;0;0.9956727;-0.0305556;0.1209126;12.0824003;16;49.1960716;4.3164573;18.1211586;4.3617353;0.6854171
965071.5;965105.5;5;1.0409055;0.0009245;32.9237404;2.5645337;132.4761047;7.9603105;32.983078;12.81143;25.3107586;36.4004555;10.0337982;0.3431741;1.761043;2.3199742;0.0256682;91.4688034;0.9996715;0.976687;0.1975725;0.00097;0.7630829;0.1433443;0;-0.0256326;-0.3390805;0.0626231;9.0997562;10;50.0180817;4.3882055;16.4692688;5.2678003;0.6867942
942766.5;960644.5;8;2.5081048;0.0006662;0.0680003;32.1545143;37.3473167;7.9606752;34.5319977;46.1106911;11.8500843;35.8052406;7.8862085;0.051915;0.2216;5.764607;0.0025459;268.8617859;-0.9998027;0.9095119;0.1236654;0.0005656;0.7159044;0.1861151;-37.1666718;-0.0198637;-0.0084175;0.2424307;32.0853882;-38;41.0851974;4.186389;25.6524067;2.3003004;0.3466752
947227.5;960644.5;14;1.9712555;0.0006576;0.4807651;24.7089424;55.8333511;7.9608059;34.3971367;22.7714424;16.2475471;35.6715469;8.3921909;0.1002144;0.4334643;5.411788;0.0052896;291.1842957;-0.9324227;0.9302125;0.147542;0.000676;0.7093762;0.1541004;-8.25;0.3613695;0.0292208;0.3597952;27.9497299;-6;39.9473305;4.2355146;23.2096977;3.0392923;0.4694836
951688.5;960644.5;9;0.9593959;0.0007128;2.4619098;14.1921873;137.526535;7.9621439;33.2619858;11.3935709;23.0119534;36.1708755;8.5833454;0.2920974;1.1078029;4.8644862;0.0126844;292.7297058;-0.9223378;0.9679144;0.1535464;0.0007145;0.7495514;0.1626977;0;0.3863846;0.2453102;0.2575707;22.8348904;27;47.0540962;4.378696;19.9438896;3.2784379;0.563557
956149.5;960644.5;9;0.6430154;0.0007693;15.9672775;8.1006384;161.6547546;7.9626951;32.8603439;8.8700228;25.6542168;36.2018776;9.3228741;0.3659064;1.5939213;4.0470443;0.0204476;279.4623108;-0.986394;0.9793252;0.1682098;0.0007755;0.7404816;0.1519313;0;0.1643986;0.2037037;0.0390561;7.233325;27;51.1245804;4.3785362;18.5712757;3.7278433;0.6899568
960610.5;960644.5;9;0.8433672;0.0007185;24.0098171;1.762684;151.2487335;7.9621553;33.3064423;8.71138;26.592371;36.1511497;10.0232353;0.4030475;1.769112;3.1294224;0.0237646;307.875;-0.7893525;0.9816484;0.1959869;0.0008657;0.7576611;0.1457517;0;0.6139402;0.625;0.0366041;8.1461267;39;51.433876;4.3329077;17.530262;4.4393921;0.7107527
938305.5;956183.5;7;2.7700834;0.0006827;0.0240405;35.3100777;17.6893368;7.9600911;34.6756134;49.8946457;10.2273178;35.7541695;8.83113;0.0206522;0.0905107;5.9417648;0.0009001;272.0454102;-0.9993629;0.891377;0.1220146;0.0004213;0.7308181;0.2012157;-60.4000015;0.0356913;-0.6070175;0.3597881;25.9121609;-95;45.4229889;4.0996242;27.5021763;1.7777849;0.2765092
942766.5;956183.5;8;1.8788979;0.0005987;0.2163645;22.6550312;85.0395279;7.9602909;34.0657806;30.2651253;16.6751328;35.8226967;7.2389598;0.1487783;0.6544699;5.8396673;0.0081005;260.1571045;-0.9852801;0.9182653;0.147466;0.0005234;0.7234849;0.1786055;-38.25;-0.1709478;0.0025253;0.5164347;35.2659492;-38;44.1439476;4.181891;26.1274128;2.1779838;0.3537787
947227.5;956183.5;9;1.0106834;0.0005291;0.9508255;10.3276958;150.8180847;7.9606628;33.4510231;11.344779;22.9414845;35.623642;8.5279255;0.2750309;1.2160443;5.5412083;0.0153014;268.8114929;-0.9997848;0.9549709;0.1719874;0.0006255;0.7161517;0.1519944;-6.333333;-0.0207423;0.1497585;0.3869292;25.38591;4;47.4197617;4.294558;22.5440941;2.861079;0.4726192
951688.5;956183.5;5;0.6016685;0.0006505;5.3056288;7.0962744;178.790451;7.9629183;32.6914864;7.9895477;25.8253117;36.2215157;8.9061947;0.359727;1.3553469;5.1453247;0.0180458;248.3339996;-0.9293521;0.9736159;0.1597103;0.0007538;0.7306464;0.1524372;0;-0.3691947;0.2121212;0.1260868;11.3038797;20;49.805088;4.3757296;20.0799561;3.189122;0.5668846
956149.5;956183.5;5;0.677436;0.0007393;22.2748051;7.6164336;192.4259949;7.9621983;32.9901962;6.6149988;25.2101841;36.4105759;9.8253136;0.3704137;1.7390087;4.2101049;0.0214264;194.0361938;-0.2425355;0.9807757;0.1664152;0.0008459;0.7651206;0.1473564;0;-0.9701425;-0.1975309;0.0926573;7.3936911;17;48.7903366;4.3801613;18.6246777;3.7544563;0.6599979
960610.5;956183.5;5;0.8524311;0.0006949;24.096899;6.42629;132.1218109;7.9637675;33.3285713;9.7954378;25.6055508;36.4724121;9.4219999;0.3343799;1.8703144;3.0273013;0.0202697;164.8760071;0.2609091;0.9793306;0.1946389;0.0008583;0.7552401;0.1488487;0;-0.9653634;0.0055556;0.1230461;11.9974003;19;48.5529022;4.3703289;17.0367432;4.5102057;0.7259695
938305.5;951722.5;8;2.5114434;0.0006841;0.0545272;31.7624989;18.6479187;7.9593863;34.7254944;34.0152321;12.4120779;35.8209686;6.8781571;0.0329486;0.1327261;5.9701147;0.0013361;234.6808014;-0.8159438;0.897022;0.1370372;0.0003824;0.7485579;0.1938733;-77.6666565;-0.5781312;-0.0858586;0.3914837;46.6821404;-89;45.269249;4.0366368;27.4805756;1.723341;0.2795681
942766.5;951722.5;3;1.4359527;0.0005754;0.4907448;16.2018719;116.7156982;7.9594359;33.7456779;18.8614445;19.9346848;35.9334297;7.6246266;0.2174882;0.957634;5.9377246;0.0120238;260.5163879;-0.9863328;0.9179763;0.1617649;0.0004751;0.7403047;0.1765701;-51.8888893;-0.164765;0.0578298;0.7111534;52.7729797;-42;45.5420418;4.1964846;25.7623215;1.9766012;0.3546646
947227.5;951722.5;9;0.4034552;0.0004834;1.5791014;1.2741278;210.6800079;7.9618864;32.7883148;4.3699422;27.1453228;36.2153206;8.6643686;0.394838;1.7563502;5.6830559;0.0223779;266.7789917;-0.9984202;0.9498821;0.1857702;0.0005679;0.7320516;0.1483649;-6.666667;-0.0561881;0.0752688;0.3713814;23.8280907;-2;51.7608681;4.283709;22.0348911;2.8173707;0.4638897
951688.5;951722.5;5;0.4718774;0.0006943;4.8342161;2.5050664;206.8135834;7.9625421;32.4586868;5.9363556;26.6478405;36.4069939;8.7203064;0.3921373;1.6950384;5.2536864;0.0232327;258.690094;-0.9805806;0.970444;0.1838932;0.0007232;0.7228693;0.1431109;0;-0.1961164;0.2995169;0.0982189;8.5302658;18;50.4000359;4.3546548;19.8606339;3.1670084;0.5429677
956149.5;951722.5;5;0.7544898;0.0007109;18.088829;3.2494473;180.6585846;7.9614882;32.9547386;6.2238536;25.3372936;36.5761299;9.1850882;0.3482197;1.8210745;4.181695;0.0222477;286.3894958;-0.9593655;0.9779044;0.1827961;0.000783;0.7602556;0.1324416;0;0.2821662;-0.4305556;0.0284441;4.148479;12;49.8896294;4.3936186;18.5882702;3.7116182;0.6746629
938305.5;947261.5;8;2.260144;0.0006888;0.1083502;29.1358776;27.4209652;7.9593139;34.7718277;25.3681812;13.6839638;36.0042343;5.7101083;0.0475226;0.1651152;5.9563103;0.0014704;249.1210022;-0.9343351;0.9025945;0.1378807;0.0003436;0.7662976;0.1906759;-80.8000031;-0.3563958;-0.6530303;0.8331748;47.3218803;-167;42.0500832;4.0653296;27.4342785;1.6926248;0.2698535
942766.5;947261.5;3;1.3034436;0.0006258;0.9751518;14.8259192;121.6984787;7.9593344;33.6690865;14.8608999;20.5850773;36.1912346;7.3429379;0.2392758;1.0446213;5.8952508;0.013228;265.0539856;-0.9962764;0.9257561;0.1602273;0.0004269;0.7571245;0.1702897;-55.375;-0.0862161;0.1234848;0.670226;50.5938187;-35;43.6135178;4.1047854;24.955864;1.9249115;0.3415729
947227.5;947261.5;10;0.3851335;0.0005759;2.4710701;1.1000239;212.0039368;7.9625001;32.59795;4.8148146;27.1989994;36.4457283;8.5638914;0.4229628;1.8928657;5.662611;0.0245623;242.2415009;-0.8849182;0.953292;0.1817823;0.0005102;0.7479513;0.1363017;-17.7777805;-0.4657465;0.1660425;0.4135726;28.0546207;-3;50.884594;4.2933178;20.9265804;2.8994935;0.4364231
951688.5;947261.5;5;0.4537821;0.000725;11.5605965;2.1684337;208.7923126;7.9613748;32.3694916;5.4841747;27.0293922;36.7296944;7.633121;0.4047897;1.939187;5.1218619;0.0231206;228.1107941;-0.7444378;0.9704084;0.1848155;0.0006178;0.7808896;0.120863;0;-0.6676918;0.2884615;0.2091554;16.1176205;18;52.2927208;4.2269812;19.5007362;2.9667842;0.5705787
956149.5;947261.5;5;0.644859;0.0007757;24.8040352;3.2578931;198.5083008;7.9612565;32.8284454;5.9750352;26.320631;36.8006821;8.8638639;0.3474988;1.9693172;4.0746884;0.0221421;233.1300964;-0.7999999;0.9755951;0.1910223;0.0007376;0.7369558;0.1239956;0;-0.6000001;0.039039;0.0963116;9.6391687;16;48.163887;4.3523397;18.5508804;3.4436016;0.6415234
942766.5;942800.5;3;1.2730358;0.0006328;1.1364827;14.6210604;120.6847687;7.959722;33.7046204;12.7948618;20.7073936;36.4840164;6.6870694;0.249823;1.0462394;5.774888;0.0129408;262.586792;-0.9916415;0.9229593;0.1577977;0.0003787;0.7739443;0.1627467;-61.7142906;-0.1290243;-0.0566202;0.4354285;49.2565117;-71;43.6273155;4.1730914;24.8737068;1.9773353;0.3182394
947227.5;942800.5;3;0.4452661;0.0005883;2.7769122;1.9171609;206.6492615;7.9599972;32.6411285;5.1566806;26.7803917;36.6946526;8.0122166;0.4370648;1.8866805;5.4065981;0.0240403;236.9176941;-0.8378872;0.9427718;0.1799047;0.0004526;0.7638512;0.125154;-30.4444408;-0.5458435;-0.0355555;0.4616892;30.0780907;-34;43.8735085;4.1782327;21.0965958;2.367111;0.397651
951688.5;942800.5;5;0.4496055;0.0007369;17.3184967;2.4707274;211.1658325;7.9602399;32.4192047;5.4824157;27.0587807;36.8802605;8.6984787;0.401445;1.9010283;5.0820761;0.0242483;230.0057983;-0.7661098;0.9525176;0.1931396;0.0005601;0.7978407;0.0920289;-6.5555549;-0.6427097;-0.0421456;0.3121897;19.6757698;-9;47.6529732;4.2955356;18.4550915;2.7105651;0.5121424
956149.5;942800.5;5;0.5292252;0.0008172;24.4504719;2.9367557;194.9855042;7.9603906;32.6030579;5.3697948;26.8353539;37.016674;8.5657301;0.3554799;1.9846007;4.0489922;0.0194181;225;-0.7071067;0.9744058;0.1812599;0.0006984;0.7664562;0.1018043;0;-0.7071068;0.0676328;0.1952268;13.5601101;11;50.2141418;4.3833737;19.1743603;3.0023;0.6139436
960610.5;942800.5;5;0.5715171;0.0008707;32.4374428;7.7932191;185.66362;7.9611859;32.6824875;5.9124527;26.6510906;37.028389;8.9522266;0.3285193;2.0039084;2.660099;0.0185746;229.5287933;-0.7607327;0.9749542;0.1638171;0.0008048;0.8706567;0.102799;0;-0.6490653;-0.1065759;0.2299957;15.9706497;15;48.7669487;4.3772621;17.6602592;3.0934818;0.6723974
978454.5;942800.5;1;0.5725611;0.001013;30.7919121;3.33496;164.1658936;7.9624181;32.0304604;9.3161573;26.0076065;37.9191704;8.9280529;0.2518165;1.8655027;0.4349521;0.0188621;159.9812012;0.3423278;0.9768908;0.1443398;0.0010577;0.9324644;0.096801;0;-0.9395806;-0.1138393;0.2203846;18.9798393;15;50.7826996;4.3665318;11.709919;4.5284343;0.8022291
982915.5;942800.5;1;0.7823408;0.0008776;25.3953876;2.3221331;195.7861633;7.9636984;32.2599068;12.5839758;25.2289791;38.2408447;8.557395;0.3908098;1.8921053;0.43509;0.019381;241.6992035;-0.8804711;0.9708548;0.1390748;0.0011708;0.9433334;0.0882773;0;-0.4740998;-0.119863;0.2844026;25.9891796;22;47.9282227;4.4309039;11.7018785;4.9687572;0.7684841
987376.5;942800.5;1;0.7024162;0.0010693;30.3382511;5.2496023;188.7939911;7.963305;32.7572021;15.0216532;25.4565125;38.4651222;8.6395111;0.4002297;1.8087592;0.434972;0.0205845;247.2118073;-0.9219432;0.9339935;0.1612099;0.0012033;0.9330069;0.1118636;0;-0.3873251;0.3926941;0.2942432;25.4143391;68;49.9090729;4.3807082;11.715374;5.4032254;0.7444491
942766.5;938339.5;3;1.4905885;0.0005347;0.5132006;17.2602882;105.1081543;7.9600554;34.0124435;15.4269104;19.5472412;36.643425;6.7547216;0.233072;0.8405317;5.6836176;0.0090316;256.5441895;-0.9725495;0.9214998;0.1532018;0.0003304;0.7907641;0.1638016;-60;-0.2326961;-0.4583333;0.2690297;19.3477001;-82;46.3662338;4.0558872;25.3293419;1.8798324;0.2995253
947227.5;938339.5;7;0.6959305;0.0004059;1.6593043;5.1415973;185.075119;7.9602103;33.2514915;5.2483883;25.2148151;36.8107529;7.9836788;0.4171115;1.5339367;5.2304287;0.0169454;254.4635925;-0.9634606;0.9343011;0.1831523;0.0003949;0.7797509;0.1238716;-46.4444389;-0.2678503;0.08828;0.4015167;25.382021;-40;49.2598114;4.1570363;22.4043579;2.3046339;0.3678577
951688.5;938339.5;5;0.5073658;0.000753;18.6736927;2.8573079;197.2360687;7.9603534;32.5943527;5.6542931;26.1934395;36.9406013;8.5670271;0.4176807;1.8360842;4.7968187;0.0222395;246.1613007;-0.9146865;0.9496547;0.1748389;0.0005023;0.8147917;0.0944448;-19.5555592;-0.404164;0.0250896;0.3018421;19.4885197;-18;51.5047188;4.301888;20.2486897;2.6128871;0.4701098
956149.5;938339.5;5;0.4342051;0.0009052;27.4841194;3.777853;203.0789948;7.9609447;32.5392075;5.0011439;27.0664616;37.2350121;8.4067326;0.362557;2.0246749;3.9633272;0.0232164;240.6900024;-0.8719838;0.9600484;0.1683671;0.0006608;0.7810769;0.0877792;-2.5555561;-0.4895348;0.0555556;0.2098564;14.0563202;0;51.6355705;4.3828683;19.7569637;2.7710261;0.5539441
960610.5;938339.5;5;0.458002;0.0009733;24.7223568;4.6330237;185.0115967;7.9603453;32.5770454;4.6893425;27.1044369;37.2916451;8.401145;0.3419029;1.9724928;2.8905003;0.0186172;246.3706055;-0.9161572;0.9674373;0.1528391;0.00073;0.8719451;0.0819427;0;-0.4008191;-0.090703;0.1682006;16.4864292;10;48.8240738;4.3614593;18.6625061;2.7432404;0.7052427
965071.5;938339.5;5;0.5407972;0.0008937;27.1750603;9.2059259;192.8291931;7.9617896;32.5674667;5.3540235;26.9933872;37.1681099;8.3200531;0.3356996;2.0707572;1.2306198;0.021855;280.1455078;-0.9843635;0.9687997;0.1409899;0.0008233;0.936188;0.0834609;0;0.1761491;-0.3187134;0.3098286;24.7959595;8;48.2605896;4.3369064;16.4991493;3.0337031;0.7145752
973993.5;938339.5;1;0.4736506;0.0009492;25.056694;1.4835514;185.7588654;7.9621081;32.1942863;6.524189;26.0794582;37.5298958;8.7862549;0.3279974;2.0767787;0.4362095;0.021694;111.2126007;0.9322441;0.9760386;0.1346128;0.0009702;0.964308;0.0732696;0;-0.36183;-0.1912145;0.377082;29.5451107;9;54.5597382;4.3703251;11.7925653;3.7966549;0.7901379
